trans_id,member_id,store_id,trans_date
21-11-2021_15:15:36_1165_3,1165,3,2021-11-21
22-11-2021_12:06:21_1701_3,1701,3,2021-11-22
22-11-2021_15:39:39_1074_2,1074,2,2021-11-22
22-11-2021_03:37:11_1234_1,1234,1,2021-11-22
22-11-2021_01:36:01_1030_1,1030,1,2021-11-22
22-11-2021_04:48:44_1307_2,1307,2,2021-11-22
22-11-2021_13:56:11_1701_2,1701,2,2021-11-22
22-11-2021_22:55:55_1856_3,1856,3,2021-11-22
22-11-2021_10:25:04_1475_3,1475,3,2021-11-22
22-11-2021_10:42:49_1660_1,1660,1,2021-11-22
22-11-2021_20:17:08_1856_1,1856,1,2021-11-22
22-11-2021_21:50:22_1074_3,1074,3,2021-11-22
22-11-2021_10:13:25_1030_3,1030,3,2021-11-22
22-11-2021_19:02:56_1232_1,1232,1,2021-11-22
22-11-2021_01:53:06_1331_1,1331,1,2021-11-22
22-11-2021_22:12:29_1595_1,1595,1,2021-11-22
22-11-2021_09:10:23_1884_3,1884,3,2021-11-22
22-11-2021_02:15:02_1452_3,1452,3,2021-11-22
22-11-2021_02:07:14_1452_1,1452,1,2021-11-22
22-11-2021_04:37:14_1142_2,1142,2,2021-11-22
22-11-2021_22:23:17_1992_3,1992,3,2021-11-22
22-11-2021_15:09:52_1595_3,1595,3,2021-11-22
22-11-2021_09:39:58_1884_3,1884,3,2021-11-22
22-11-2021_15:40:28_1222_1,1222,1,2021-11-22
22-11-2021_02:56:07_1087_2,1087,2,2021-11-22
22-11-2021_11:31:45_1898_2,1898,2,2021-11-22
22-11-2021_09:11:44_1422_1,1422,1,2021-11-22
22-11-2021_03:23:42_1549_2,1549,2,2021-11-22
23-11-2021_06:44:53_1142_1,1142,1,2021-11-23
23-11-2021_18:08:24_1292_3,1292,3,2021-11-23
23-11-2021_18:25:12_1570_1,1570,1,2021-11-23
23-11-2021_19:52:48_1620_2,1620,2,2021-11-23
23-11-2021_23:21:28_1992_1,1992,1,2021-11-23
23-11-2021_04:40:41_1402_3,1402,3,2021-11-23
23-11-2021_02:40:11_1697_3,1697,3,2021-11-23
23-11-2021_11:51:16_1310_2,1310,2,2021-11-23
23-11-2021_03:20:17_1294_2,1294,2,2021-11-23
23-11-2021_10:24:57_1277_2,1277,2,2021-11-23
23-11-2021_07:37:11_1310_1,1310,1,2021-11-23
23-11-2021_16:58:54_1697_1,1697,1,2021-11-23
23-11-2021_16:54:51_1289_1,1289,1,2021-11-23
23-11-2021_11:38:19_1310_3,1310,3,2021-11-23
23-11-2021_18:21:51_1973_3,1973,3,2021-11-23
23-11-2021_03:48:15_1942_3,1942,3,2021-11-23
23-11-2021_01:45:21_1580_3,1580,3,2021-11-23
23-11-2021_10:54:25_1925_1,1925,1,2021-11-23
23-11-2021_01:33:42_1294_2,1294,2,2021-11-23
23-11-2021_01:02:04_1367_1,1367,1,2021-11-23
23-11-2021_12:37:12_1997_3,1997,3,2021-11-23
23-11-2021_07:30:09_1250_2,1250,2,2021-11-23
23-11-2021_10:20:22_1625_2,1625,2,2021-11-23
23-11-2021_02:50:32_1522_3,1522,3,2021-11-23
23-11-2021_09:53:04_1513_2,1513,2,2021-11-23
23-11-2021_11:51:54_1660_2,1660,2,2021-11-23
23-11-2021_08:51:46_1402_1,1402,1,2021-11-23
23-11-2021_08:53:26_1489_2,1489,2,2021-11-23
23-11-2021_19:39:09_member_id_3,member_id,3,2021-11-23
23-11-2021_16:06:39_1454_1,1454,1,2021-11-23
24-11-2021_22:09:01_1222_3,1222,3,2021-11-24
24-11-2021_11:13:36_1333_3,1333,3,2021-11-24
24-11-2021_16:08:06_1928_1,1928,1,2021-11-24
24-11-2021_23:23:03_1675_1,1675,1,2021-11-24
24-11-2021_01:55:13_1675_3,1675,3,2021-11-24
24-11-2021_17:18:42_1134_3,1134,3,2021-11-24
24-11-2021_03:04:22_1972_3,1972,3,2021-11-24
24-11-2021_11:05:04_1292_3,1292,3,2021-11-24
24-11-2021_06:06:53_1620_1,1620,1,2021-11-24
24-11-2021_09:57:43_1368_3,1368,3,2021-11-24
24-11-2021_04:39:22_1272_2,1272,2,2021-11-24
24-11-2021_05:07:57_1589_2,1589,2,2021-11-24
24-11-2021_09:23:48_1061_1,1061,1,2021-11-24
24-11-2021_04:46:25_1292_2,1292,2,2021-11-24
24-11-2021_02:02:23_1972_2,1972,2,2021-11-24
24-11-2021_11:34:17_1650_2,1650,2,2021-11-24
24-11-2021_22:41:58_1898_1,1898,1,2021-11-24
24-11-2021_08:52:51_1085_2,1085,2,2021-11-24
24-11-2021_15:24:46_1506_1,1506,1,2021-11-24
24-11-2021_23:42:19_1030_3,1030,3,2021-11-24
24-11-2021_16:40:42_1992_2,1992,2,2021-11-24
24-11-2021_10:27:44_1925_2,1925,2,2021-11-24
25-11-2021_17:53:08_1222_3,1222,3,2021-11-25
25-11-2021_06:31:14_1165_3,1165,3,2021-11-25
25-11-2021_09:01:13_1549_3,1549,3,2021-11-25
25-11-2021_02:08:30_1165_3,1165,3,2021-11-25
25-11-2021_21:43:03_1031_3,1031,3,2021-11-25
25-11-2021_14:16:05_1942_3,1942,3,2021-11-25
25-11-2021_22:14:28_1589_1,1589,1,2021-11-25
25-11-2021_23:22:32_1251_1,1251,1,2021-11-25
25-11-2021_09:38:10_member_id_1,member_id,1,2021-11-25
25-11-2021_04:07:40_1856_3,1856,3,2021-11-25
25-11-2021_04:14:46_1292_3,1292,3,2021-11-25
25-11-2021_12:26:36_1992_3,1992,3,2021-11-25
25-11-2021_16:31:32_1697_2,1697,2,2021-11-25
25-11-2021_22:21:08_1595_1,1595,1,2021-11-25
25-11-2021_07:31:40_1865_1,1865,1,2021-11-25
25-11-2021_01:48:07_1406_1,1406,1,2021-11-25
25-11-2021_13:36:43_1701_1,1701,1,2021-11-25
25-11-2021_14:34:31_1385_3,1385,3,2021-11-25
25-11-2021_19:43:42_1294_1,1294,1,2021-11-25
25-11-2021_08:43:28_1414_2,1414,2,2021-11-25
25-11-2021_23:21:33_1074_1,1074,1,2021-11-25
25-11-2021_05:48:57_1207_1,1207,1,2021-11-25
25-11-2021_15:25:39_1031_2,1031,2,2021-11-25
25-11-2021_07:41:56_1142_3,1142,3,2021-11-25
26-11-2021_13:11:27_1898_3,1898,3,2021-11-26
26-11-2021_19:53:55_1310_2,1310,2,2021-11-26
26-11-2021_20:51:35_1251_2,1251,2,2021-11-26
26-11-2021_20:01:23_1489_1,1489,1,2021-11-26
26-11-2021_10:48:57_1010_3,1010,3,2021-11-26
26-11-2021_08:54:08_1292_3,1292,3,2021-11-26
26-11-2021_05:01:21_1368_2,1368,2,2021-11-26
26-11-2021_21:22:38_1087_2,1087,2,2021-11-26
26-11-2021_10:44:28_1100_1,1100,1,2021-11-26
26-11-2021_16:30:10_1620_3,1620,3,2021-11-26
26-11-2021_04:49:30_1886_1,1886,1,2021-11-26
26-11-2021_09:12:31_1307_2,1307,2,2021-11-26
26-11-2021_17:39:15_1307_3,1307,3,2021-11-26
26-11-2021_18:08:54_1367_3,1367,3,2021-11-26
26-11-2021_07:53:33_1884_1,1884,1,2021-11-26
26-11-2021_16:54:57_1346_3,1346,3,2021-11-26
26-11-2021_22:53:53_1792_1,1792,1,2021-11-26
26-11-2021_07:49:48_1385_1,1385,1,2021-11-26
26-11-2021_13:37:04_1250_2,1250,2,2021-11-26
26-11-2021_18:07:42_1087_3,1087,3,2021-11-26
26-11-2021_21:25:28_1898_3,1898,3,2021-11-26
26-11-2021_18:49:27_1368_1,1368,1,2021-11-26
26-11-2021_12:31:34_1865_1,1865,1,2021-11-26
26-11-2021_22:58:22_1331_3,1331,3,2021-11-26
26-11-2021_05:37:27_1194_2,1194,2,2021-11-26
26-11-2021_09:59:50_1632_1,1632,1,2021-11-26
26-11-2021_08:50:27_1207_2,1207,2,2021-11-26
26-11-2021_23:29:57_1972_2,1972,2,2021-11-26
27-11-2021_11:53:42_1372_1,1372,1,2021-11-27
27-11-2021_03:23:12_1452_2,1452,2,2021-11-27
27-11-2021_21:22:15_1706_2,1706,2,2021-11-27
27-11-2021_23:41:43_1250_1,1250,1,2021-11-27
27-11-2021_11:34:20_1620_2,1620,2,2021-11-27
27-11-2021_02:12:29_1298_3,1298,3,2021-11-27
27-11-2021_07:03:47_1366_1,1366,1,2021-11-27
27-11-2021_01:55:35_1660_2,1660,2,2021-11-27
27-11-2021_17:03:25_1928_1,1928,1,2021-11-27
27-11-2021_17:16:07_1422_1,1422,1,2021-11-27
27-11-2021_12:36:54_1632_2,1632,2,2021-11-27
27-11-2021_11:30:46_1549_1,1549,1,2021-11-27
27-11-2021_09:46:34_1475_3,1475,3,2021-11-27
27-11-2021_22:20:17_1487_1,1487,1,2021-11-27
27-11-2021_07:32:19_1294_2,1294,2,2021-11-27
27-11-2021_05:13:54_1570_1,1570,1,2021-11-27
27-11-2021_11:25:28_1164_3,1164,3,2021-11-27
27-11-2021_19:34:07_1992_1,1992,1,2021-11-27
27-11-2021_20:41:53_1487_1,1487,1,2021-11-27
27-11-2021_09:51:51_1460_3,1460,3,2021-11-27
27-11-2021_19:52:14_1792_2,1792,2,2021-11-27
27-11-2021_20:08:11_1346_2,1346,2,2021-11-27
27-11-2021_19:13:21_1520_2,1520,2,2021-11-27
27-11-2021_22:50:49_1282_1,1282,1,2021-11-27
27-11-2021_15:16:23_1336_1,1336,1,2021-11-27
27-11-2021_17:57:11_1282_2,1282,2,2021-11-27
27-11-2021_12:41:10_1997_2,1997,2,2021-11-27
27-11-2021_08:05:23_1164_3,1164,3,2021-11-27
27-11-2021_15:18:07_1513_1,1513,1,2021-11-27
27-11-2021_09:49:56_1368_1,1368,1,2021-11-27
27-11-2021_13:03:32_1413_1,1413,1,2021-11-27
27-11-2021_14:17:44_1366_3,1366,3,2021-11-27
27-11-2021_19:22:20_1074_3,1074,3,2021-11-27
27-11-2021_14:48:59_1331_3,1331,3,2021-11-27
27-11-2021_07:17:15_1234_1,1234,1,2021-11-27
27-11-2021_13:18:26_1134_2,1134,2,2021-11-27
27-11-2021_02:21:44_1522_1,1522,1,2021-11-27
27-11-2021_22:07:06_1272_2,1272,2,2021-11-27
28-11-2021_20:33:56_1620_1,1620,1,2021-11-28
28-11-2021_18:32:05_1721_2,1721,2,2021-11-28
28-11-2021_02:16:36_1200_3,1200,3,2021-11-28
28-11-2021_10:33:51_1460_1,1460,1,2021-11-28
28-11-2021_17:05:19_1194_3,1194,3,2021-11-28
28-11-2021_13:06:19_1886_2,1886,2,2021-11-28
28-11-2021_04:48:34_1298_1,1298,1,2021-11-28
28-11-2021_17:13:51_1207_1,1207,1,2021-11-28
28-11-2021_03:37:24_1074_3,1074,3,2021-11-28
28-11-2021_07:49:04_1632_3,1632,3,2021-11-28
28-11-2021_02:16:58_1928_3,1928,3,2021-11-28
28-11-2021_01:20:25_1701_2,1701,2,2021-11-28
28-11-2021_22:40:04_1701_2,1701,2,2021-11-28
28-11-2021_05:39:13_1898_2,1898,2,2021-11-28
28-11-2021_16:07:27_1074_3,1074,3,2021-11-28
28-11-2021_19:47:23_1856_3,1856,3,2021-11-28
28-11-2021_14:14:55_1372_1,1372,1,2021-11-28
28-11-2021_07:43:03_1697_1,1697,1,2021-11-28
28-11-2021_22:09:12_1487_2,1487,2,2021-11-28
28-11-2021_15:11:55_1487_3,1487,3,2021-11-28
29-11-2021_01:20:56_1368_2,1368,2,2021-11-29
29-11-2021_02:19:10_1650_3,1650,3,2021-11-29
29-11-2021_16:14:02_1085_2,1085,2,2021-11-29
29-11-2021_11:09:35_1997_3,1997,3,2021-11-29
29-11-2021_07:22:25_1101_3,1101,3,2021-11-29
29-11-2021_07:06:55_1402_3,1402,3,2021-11-29
29-11-2021_22:28:59_1385_3,1385,3,2021-11-29
29-11-2021_01:32:52_1333_3,1333,3,2021-11-29
29-11-2021_16:20:20_1207_2,1207,2,2021-11-29
29-11-2021_15:51:19_1030_1,1030,1,2021-11-29
29-11-2021_20:28:50_1335_2,1335,2,2021-11-29
29-11-2021_17:57:39_1660_2,1660,2,2021-11-29
29-11-2021_12:01:19_1406_3,1406,3,2021-11-29
29-11-2021_23:49:10_1568_2,1568,2,2021-11-29
29-11-2021_17:04:58_1165_2,1165,2,2021-11-29
29-11-2021_08:18:42_1660_2,1660,2,2021-11-29
29-11-2021_02:02:16_1414_3,1414,3,2021-11-29
29-11-2021_01:23:53_1232_1,1232,1,2021-11-29
29-11-2021_08:46:55_1706_2,1706,2,2021-11-29
29-11-2021_20:27:02_1292_3,1292,3,2021-11-29
29-11-2021_15:23:56_1335_3,1335,3,2021-11-29
29-11-2021_02:21:28_1795_1,1795,1,2021-11-29
29-11-2021_15:19:41_1650_2,1650,2,2021-11-29
29-11-2021_23:33:44_1795_3,1795,3,2021-11-29
29-11-2021_06:13:10_1636_2,1636,2,2021-11-29
29-11-2021_16:03:19_1031_1,1031,1,2021-11-29
29-11-2021_19:07:42_1487_3,1487,3,2021-11-29
29-11-2021_14:40:33_1282_3,1282,3,2021-11-29
29-11-2021_18:52:38_1234_3,1234,3,2021-11-29
29-11-2021_12:27:57_1031_1,1031,1,2021-11-29
29-11-2021_01:06:15_1856_3,1856,3,2021-11-29
29-11-2021_05:20:44_1761_3,1761,3,2021-11-29
29-11-2021_10:42:29_1272_3,1272,3,2021-11-29
29-11-2021_05:22:04_1580_2,1580,2,2021-11-29
29-11-2021_13:30:06_1898_2,1898,2,2021-11-29
29-11-2021_18:27:51_member_id_2,member_id,2,2021-11-29
29-11-2021_03:28:29_1509_3,1509,3,2021-11-29
29-11-2021_05:04:48_1406_3,1406,3,2021-11-29
29-11-2021_08:59:42_1087_1,1087,1,2021-11-29
29-11-2021_22:32:13_1371_2,1371,2,2021-11-29
30-11-2021_02:22:10_1549_3,1549,3,2021-11-30
30-11-2021_20:19:24_1346_3,1346,3,2021-11-30
30-11-2021_02:37:46_1331_2,1331,2,2021-11-30
30-11-2021_15:32:57_1310_3,1310,3,2021-11-30
30-11-2021_17:58:58_1414_3,1414,3,2021-11-30
30-11-2021_03:48:08_1973_1,1973,1,2021-11-30
30-11-2021_23:19:05_1200_1,1200,1,2021-11-30
30-11-2021_22:19:44_1898_2,1898,2,2021-11-30
30-11-2021_20:26:41_1636_2,1636,2,2021-11-30
30-11-2021_01:21:46_1925_1,1925,1,2021-11-30
30-11-2021_04:03:43_1335_2,1335,2,2021-11-30
30-11-2021_21:45:55_1307_1,1307,1,2021-11-30
30-11-2021_13:09:06_1074_2,1074,2,2021-11-30
30-11-2021_04:54:18_1884_3,1884,3,2021-11-30
30-11-2021_13:45:03_1997_1,1997,1,2021-11-30
30-11-2021_01:30:40_member_id_3,member_id,3,2021-11-30
30-11-2021_17:20:58_1292_2,1292,2,2021-11-30
30-11-2021_22:19:04_1925_3,1925,3,2021-11-30
30-11-2021_14:58:28_1992_3,1992,3,2021-11-30
30-11-2021_12:44:39_1367_1,1367,1,2021-11-30
30-11-2021_13:24:38_1697_1,1697,1,2021-11-30
30-11-2021_06:24:15_1165_1,1165,1,2021-11-30
30-11-2021_13:48:08_1298_3,1298,3,2021-11-30
30-11-2021_12:34:33_1513_3,1513,3,2021-11-30
30-11-2021_18:31:21_1251_3,1251,3,2021-11-30
30-11-2021_15:05:57_1164_3,1164,3,2021-11-30
30-11-2021_02:46:48_1251_1,1251,1,2021-11-30
30-11-2021_11:13:50_1701_1,1701,1,2021-11-30
01-12-2021_20:50:14_1509_2,1509,2,2021-12-01
01-12-2021_09:11:36_1200_3,1200,3,2021-12-01
01-12-2021_09:27:34_1251_1,1251,1,2021-12-01
01-12-2021_20:46:49_1085_1,1085,1,2021-12-01
01-12-2021_23:18:23_1549_2,1549,2,2021-12-01
01-12-2021_08:14:32_1368_3,1368,3,2021-12-01
01-12-2021_11:33:40_1595_3,1595,3,2021-12-01
01-12-2021_20:09:35_1856_3,1856,3,2021-12-01
01-12-2021_04:52:40_1406_3,1406,3,2021-12-01
01-12-2021_12:36:14_1625_3,1625,3,2021-12-01
01-12-2021_21:29:08_1289_2,1289,2,2021-12-01
01-12-2021_04:16:57_1625_3,1625,3,2021-12-01
01-12-2021_18:55:32_1289_3,1289,3,2021-12-01
01-12-2021_13:55:17_1865_2,1865,2,2021-12-01
01-12-2021_04:17:35_1200_3,1200,3,2021-12-01
01-12-2021_21:56:17_1928_1,1928,1,2021-12-01
01-12-2021_03:33:57_1310_2,1310,2,2021-12-01
01-12-2021_08:54:30_1925_2,1925,2,2021-12-01
01-12-2021_04:53:44_1207_1,1207,1,2021-12-01
01-12-2021_09:11:04_1164_2,1164,2,2021-12-01
01-12-2021_08:30:36_1620_1,1620,1,2021-12-01
01-12-2021_11:32:16_1697_1,1697,1,2021-12-01
01-12-2021_17:01:01_1928_3,1928,3,2021-12-01
01-12-2021_01:02:04_1625_2,1625,2,2021-12-01
01-12-2021_23:19:01_1580_3,1580,3,2021-12-01
01-12-2021_01:24:27_1289_2,1289,2,2021-12-01
01-12-2021_17:37:47_1511_3,1511,3,2021-12-01
01-12-2021_12:02:18_1540_3,1540,3,2021-12-01
01-12-2021_12:10:06_1520_3,1520,3,2021-12-01
01-12-2021_05:39:39_1992_2,1992,2,2021-12-01
01-12-2021_06:31:35_1865_2,1865,2,2021-12-01
01-12-2021_10:18:47_1520_3,1520,3,2021-12-01
01-12-2021_12:43:55_1336_3,1336,3,2021-12-01
01-12-2021_23:03:03_1142_1,1142,1,2021-12-01
02-12-2021_19:27:28_1675_3,1675,3,2021-12-02
02-12-2021_15:15:03_1402_2,1402,2,2021-12-02
02-12-2021_23:09:49_1346_2,1346,2,2021-12-02
02-12-2021_13:28:47_1371_1,1371,1,2021-12-02
02-12-2021_17:45:02_1333_3,1333,3,2021-12-02
02-12-2021_05:10:29_1367_3,1367,3,2021-12-02
02-12-2021_19:13:26_1289_1,1289,1,2021-12-02
02-12-2021_10:50:57_1570_2,1570,2,2021-12-02
02-12-2021_07:40:29_1475_3,1475,3,2021-12-02
02-12-2021_09:44:08_1087_2,1087,2,2021-12-02
02-12-2021_09:04:49_1366_1,1366,1,2021-12-02
02-12-2021_18:11:35_1222_2,1222,2,2021-12-02
02-12-2021_20:38:34_1522_3,1522,3,2021-12-02
02-12-2021_09:51:16_1232_2,1232,2,2021-12-02
02-12-2021_10:43:43_1942_1,1942,1,2021-12-02
02-12-2021_12:25:59_1522_2,1522,2,2021-12-02
02-12-2021_06:41:54_1101_1,1101,1,2021-12-02
02-12-2021_13:34:36_1761_1,1761,1,2021-12-02
02-12-2021_19:17:56_1697_1,1697,1,2021-12-02
02-12-2021_17:11:18_1625_1,1625,1,2021-12-02
02-12-2021_16:30:56_1361_1,1361,1,2021-12-02
02-12-2021_07:22:23_1087_1,1087,1,2021-12-02
02-12-2021_12:12:48_1142_3,1142,3,2021-12-02
02-12-2021_16:08:25_1589_2,1589,2,2021-12-02
02-12-2021_11:52:52_1660_1,1660,1,2021-12-02
03-12-2021_20:32:10_1165_3,1165,3,2021-12-03
03-12-2021_14:46:53_1289_2,1289,2,2021-12-03
03-12-2021_23:12:48_1100_1,1100,1,2021-12-03
03-12-2021_22:21:40_1881_3,1881,3,2021-12-03
03-12-2021_14:57:49_1992_3,1992,3,2021-12-03
03-12-2021_02:49:47_1620_1,1620,1,2021-12-03
03-12-2021_17:18:34_1298_1,1298,1,2021-12-03
03-12-2021_16:13:13_1134_2,1134,2,2021-12-03
03-12-2021_12:09:14_1898_1,1898,1,2021-12-03
03-12-2021_09:47:31_1967_2,1967,2,2021-12-03
03-12-2021_09:01:48_1331_3,1331,3,2021-12-03
03-12-2021_03:30:14_1310_2,1310,2,2021-12-03
03-12-2021_18:27:49_1371_1,1371,1,2021-12-03
03-12-2021_12:20:49_1798_3,1798,3,2021-12-03
03-12-2021_19:53:43_1232_3,1232,3,2021-12-03
03-12-2021_06:45:52_1207_2,1207,2,2021-12-03
03-12-2021_10:26:33_1406_1,1406,1,2021-12-03
03-12-2021_23:35:36_1134_3,1134,3,2021-12-03
03-12-2021_19:01:16_1207_1,1207,1,2021-12-03
03-12-2021_01:39:15_1452_1,1452,1,2021-12-03
03-12-2021_22:05:02_1570_1,1570,1,2021-12-03
03-12-2021_13:34:46_1367_1,1367,1,2021-12-03
03-12-2021_05:31:24_1406_2,1406,2,2021-12-03
03-12-2021_08:24:12_1761_3,1761,3,2021-12-03
03-12-2021_15:19:09_1620_2,1620,2,2021-12-03
03-12-2021_19:55:41_1706_2,1706,2,2021-12-03
03-12-2021_06:08:43_1886_1,1886,1,2021-12-03
03-12-2021_01:36:40_1625_3,1625,3,2021-12-03
03-12-2021_23:37:42_1972_3,1972,3,2021-12-03
03-12-2021_06:03:07_1570_1,1570,1,2021-12-03
03-12-2021_14:40:25_1928_3,1928,3,2021-12-03
04-12-2021_03:38:53_1898_1,1898,1,2021-12-04
04-12-2021_08:16:02_1568_1,1568,1,2021-12-04
04-12-2021_10:40:15_1997_1,1997,1,2021-12-04
04-12-2021_20:20:53_1706_2,1706,2,2021-12-04
04-12-2021_02:17:16_1884_3,1884,3,2021-12-04
04-12-2021_16:59:26_1292_3,1292,3,2021-12-04
04-12-2021_13:23:08_1061_3,1061,3,2021-12-04
04-12-2021_18:26:41_1307_3,1307,3,2021-12-04
04-12-2021_15:17:44_1234_1,1234,1,2021-12-04
04-12-2021_05:36:53_1475_1,1475,1,2021-12-04
04-12-2021_10:15:07_1232_1,1232,1,2021-12-04
04-12-2021_10:30:12_1925_3,1925,3,2021-12-04
04-12-2021_19:16:50_1310_1,1310,1,2021-12-04
04-12-2021_08:49:08_1371_1,1371,1,2021-12-04
04-12-2021_04:21:46_1335_1,1335,1,2021-12-04
04-12-2021_15:36:29_1625_3,1625,3,2021-12-04
04-12-2021_16:04:57_1294_2,1294,2,2021-12-04
04-12-2021_13:53:10_1165_1,1165,1,2021-12-04
04-12-2021_10:48:50_1487_1,1487,1,2021-12-04
05-12-2021_16:05:53_1701_1,1701,1,2021-12-05
05-12-2021_01:13:33_1367_2,1367,2,2021-12-05
05-12-2021_21:59:43_1414_2,1414,2,2021-12-05
05-12-2021_15:38:31_1368_3,1368,3,2021-12-05
05-12-2021_21:01:40_1452_1,1452,1,2021-12-05
05-12-2021_13:04:27_1282_3,1282,3,2021-12-05
05-12-2021_13:14:55_1549_1,1549,1,2021-12-05
05-12-2021_22:14:46_1292_1,1292,1,2021-12-05
05-12-2021_02:12:51_1200_3,1200,3,2021-12-05
05-12-2021_12:29:26_1798_2,1798,2,2021-12-05
05-12-2021_04:46:06_1074_2,1074,2,2021-12-05
05-12-2021_18:48:42_1540_1,1540,1,2021-12-05
05-12-2021_15:22:26_1402_2,1402,2,2021-12-05
05-12-2021_12:37:25_1792_1,1792,1,2021-12-05
05-12-2021_22:21:08_1087_3,1087,3,2021-12-05
05-12-2021_14:59:40_1706_2,1706,2,2021-12-05
05-12-2021_14:33:24_1289_3,1289,3,2021-12-05
05-12-2021_18:51:52_1164_1,1164,1,2021-12-05
05-12-2021_18:57:22_1898_1,1898,1,2021-12-05
05-12-2021_21:30:21_1194_3,1194,3,2021-12-05
05-12-2021_01:25:14_1361_3,1361,3,2021-12-05
05-12-2021_20:26:22_1061_1,1061,1,2021-12-05
05-12-2021_19:01:14_1333_3,1333,3,2021-12-05
05-12-2021_08:05:56_1660_2,1660,2,2021-12-05
05-12-2021_05:35:26_1336_3,1336,3,2021-12-05
05-12-2021_08:44:32_1520_1,1520,1,2021-12-05
05-12-2021_20:57:55_1580_2,1580,2,2021-12-05
05-12-2021_07:55:09_1134_2,1134,2,2021-12-05
05-12-2021_11:40:04_1625_2,1625,2,2021-12-05
05-12-2021_23:36:37_1010_2,1010,2,2021-12-05
05-12-2021_14:50:44_1335_2,1335,2,2021-12-05
06-12-2021_01:50:08_1898_3,1898,3,2021-12-06
06-12-2021_21:43:30_1972_3,1972,3,2021-12-06
06-12-2021_02:30:47_1289_1,1289,1,2021-12-06
06-12-2021_17:27:32_1765_1,1765,1,2021-12-06
06-12-2021_08:11:35_1942_3,1942,3,2021-12-06
06-12-2021_20:57:05_1164_1,1164,1,2021-12-06
06-12-2021_17:23:46_1632_1,1632,1,2021-12-06
06-12-2021_15:55:35_1310_1,1310,1,2021-12-06
06-12-2021_18:52:26_1367_3,1367,3,2021-12-06
06-12-2021_07:14:39_1549_3,1549,3,2021-12-06
06-12-2021_18:49:03_1620_1,1620,1,2021-12-06
06-12-2021_04:36:36_1200_1,1200,1,2021-12-06
06-12-2021_01:51:06_1701_3,1701,3,2021-12-06
06-12-2021_10:09:17_1675_1,1675,1,2021-12-06
06-12-2021_08:57:09_1509_2,1509,2,2021-12-06
06-12-2021_13:50:09_1277_3,1277,3,2021-12-06
06-12-2021_07:05:54_1460_1,1460,1,2021-12-06
06-12-2021_13:41:29_1792_1,1792,1,2021-12-06
06-12-2021_06:44:49_1549_2,1549,2,2021-12-06
06-12-2021_02:23:21_1371_3,1371,3,2021-12-06
06-12-2021_16:02:19_1368_1,1368,1,2021-12-06
06-12-2021_02:45:33_1520_3,1520,3,2021-12-06
06-12-2021_23:32:30_1194_1,1194,1,2021-12-06
06-12-2021_12:46:22_1333_2,1333,2,2021-12-06
06-12-2021_02:08:03_1884_2,1884,2,2021-12-06
06-12-2021_04:49:05_1650_1,1650,1,2021-12-06
06-12-2021_01:13:46_1589_1,1589,1,2021-12-06
06-12-2021_13:37:47_1798_1,1798,1,2021-12-06
06-12-2021_21:47:34_1761_3,1761,3,2021-12-06
06-12-2021_22:26:36_1010_2,1010,2,2021-12-06
06-12-2021_15:51:48_1272_2,1272,2,2021-12-06
06-12-2021_21:38:56_1013_3,1013,3,2021-12-06
06-12-2021_17:14:40_1298_1,1298,1,2021-12-06
06-12-2021_02:11:50_1855_2,1855,2,2021-12-06
06-12-2021_01:10:31_1520_3,1520,3,2021-12-06
06-12-2021_05:50:43_1289_2,1289,2,2021-12-06
06-12-2021_05:21:22_1884_3,1884,3,2021-12-06
07-12-2021_01:10:47_1310_2,1310,2,2021-12-07
07-12-2021_09:17:23_1620_1,1620,1,2021-12-07
07-12-2021_05:42:11_1282_1,1282,1,2021-12-07
07-12-2021_01:43:51_1333_3,1333,3,2021-12-07
07-12-2021_08:43:39_1923_1,1923,1,2021-12-07
07-12-2021_17:34:03_1294_1,1294,1,2021-12-07
07-12-2021_15:59:08_1884_3,1884,3,2021-12-07
07-12-2021_18:34:42_1798_1,1798,1,2021-12-07
07-12-2021_07:08:40_1580_1,1580,1,2021-12-07
07-12-2021_21:07:13_1402_1,1402,1,2021-12-07
07-12-2021_20:04:18_1865_1,1865,1,2021-12-07
07-12-2021_23:08:42_1636_2,1636,2,2021-12-07
07-12-2021_23:01:04_1165_3,1165,3,2021-12-07
07-12-2021_12:05:41_1142_2,1142,2,2021-12-07
07-12-2021_20:28:23_1207_2,1207,2,2021-12-07
07-12-2021_05:09:20_1942_3,1942,3,2021-12-07
07-12-2021_12:13:01_1765_2,1765,2,2021-12-07
07-12-2021_05:38:30_1942_1,1942,1,2021-12-07
07-12-2021_03:36:15_member_id_1,member_id,1,2021-12-07
07-12-2021_23:24:12_1074_3,1074,3,2021-12-07
07-12-2021_17:28:26_1251_2,1251,2,2021-12-07
07-12-2021_23:26:45_1967_2,1967,2,2021-12-07
07-12-2021_12:22:13_1087_2,1087,2,2021-12-07
07-12-2021_16:28:59_1292_2,1292,2,2021-12-07
07-12-2021_22:10:50_1164_2,1164,2,2021-12-07
07-12-2021_11:58:13_1570_3,1570,3,2021-12-07
07-12-2021_07:28:51_1522_2,1522,2,2021-12-07
08-12-2021_22:12:49_1570_2,1570,2,2021-12-08
08-12-2021_13:51:19_1589_1,1589,1,2021-12-08
08-12-2021_11:38:52_1580_3,1580,3,2021-12-08
