,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2023-04-18,2193.97021484375,2193.97021484375,2146.897216796875,2160.142333984375,2152.53857421875,5202788,3154.949951171875,3156.85009765625,3110.60009765625,3130.75,3055.114013671875,2617302,1269.949951171875,1269.949951171875,1253.0999755859375,1259.3499755859375,1226.7689208984375,12430884
2023-04-19,2158.9423828125,2176.3408203125,2152.619873046875,2170.895263671875,2163.253662109375,6136737,3130.75,3140.0,3071.5,3089.60009765625,3014.958251953125,3298034,1254.3499755859375,1254.3499755859375,1229.4000244140625,1232.199951171875,1200.3212890625,11307230
2023-04-20,2172.83349609375,2177.356201171875,2152.527587890625,2165.4033203125,2157.781005859375,3503665,3090.0,3113.0,3078.0,3104.800048828125,3029.791259765625,2419999,1230.699951171875,1237.8499755859375,1221.4000244140625,1223.4000244140625,1191.7490234375,8621249
2023-04-21,2169.649169921875,2179.2021484375,2156.496337890625,2168.126220703125,2160.494384765625,3823658,3110.0,3164.449951171875,3100.800048828125,3160.85009765625,3084.4873046875,1929184,1228.0999755859375,1233.25,1220.0,1227.3499755859375,1195.5968017578125,8691352
2023-04-24,2192.124267578125,2197.56982421875,2167.203125,2176.433349609375,2168.772216796875,6468093,3151.10009765625,3180.949951171875,3126.14990234375,3174.800048828125,3098.099853515625,1640676,1228.0,1230.0,1218.0,1226.300048828125,1194.573974609375,8313774
2023-04-25,2183.817138671875,2197.29296875,2169.5107421875,2193.09326171875,2185.37353515625,4618063,3183.0,3191.199951171875,3147.5,3176.0,3099.27099609375,2024090,1225.949951171875,1235.5,1215.0,1224.9000244140625,1193.210205078125,6808576
2023-04-26,2195.816162109375,2202.36962890625,2172.787353515625,2180.217529296875,2172.543212890625,4308917,3181.0,3208.39990234375,3181.0,3198.14990234375,3120.8857421875,2000029,1228.0,1233.0,1220.550048828125,1227.550048828125,1195.791748046875,5680192
2023-04-27,2192.124267578125,2200.43115234375,2181.97119140625,2194.016357421875,2186.29345703125,4583562,3185.0,3199.199951171875,3170.64990234375,3187.949951171875,3110.93212890625,2434446,1230.0,1247.800048828125,1225.4000244140625,1246.25,1214.0078125,8020704
2023-04-28,2198.585205078125,2237.259033203125,2198.3544921875,2234.12060546875,2226.256591796875,7782605,3200.39990234375,3227.25,3196.25,3219.25,3141.475830078125,2931312,1255.699951171875,1259.0,1244.949951171875,1252.75,1220.3397216796875,10118277
2023-05-02,2248.61181640625,2257.47265625,2241.135498046875,2253.08837890625,2245.157470703125,6490902,3235.0,3235.0,3210.0,3219.39990234375,3141.622314453125,2321159,1254.550048828125,1279.75,1254.550048828125,1277.449951171875,1244.400634765625,8886401
2023-05-03,2256.734130859375,2256.734130859375,2227.244384765625,2233.75146484375,2225.888671875,3530936,3216.0,3216.0,3173.14990234375,3179.89990234375,3103.07666015625,2468285,1266.0,1272.5,1262.0999755859375,1269.1500244140625,1236.3154296875,5549783
2023-05-04,2234.720703125,2263.979736328125,2228.675048828125,2259.503173828125,2251.5498046875,4317616,3180.14990234375,3224.449951171875,3178.0,3220.699951171875,3142.890869140625,1953253,1268.949951171875,1275.800048828125,1262.5,1273.550048828125,1240.6015625,4505401
2023-05-05,2253.042236328125,2271.8251953125,2248.42724609375,2253.734375,2245.80126953125,4373292,3220.0,3244.0,3210.050048828125,3230.699951171875,3152.6494140625,1710027,1279.0,1279.0,1254.25,1259.0999755859375,1226.525390625,5373791
2023-05-08,2261.34912109375,2292.408203125,2255.94970703125,2281.56298828125,2273.53173828125,4576891,3245.0,3254.85009765625,3231.300048828125,3250.60009765625,3172.068603515625,928235,1262.449951171875,1270.300048828125,1255.199951171875,1265.5999755859375,1232.8572998046875,5260842
2023-05-09,2284.42431640625,2295.315673828125,2273.578857421875,2288.623779296875,2280.56787109375,3232360,3252.60009765625,3298.0,3246.0,3283.25,3203.929931640625,1107375,1266.0,1272.0,1260.699951171875,1270.699951171875,1237.8253173828125,4969897
2023-05-10,2298.269287109375,2307.36083984375,2290.146728515625,2304.361083984375,2296.249755859375,5436127,3290.0,3306.5,3266.050048828125,3286.800048828125,3207.394287109375,1559987,1276.4000244140625,1276.4000244140625,1259.1500244140625,1263.25,1230.568115234375,6515734
2023-05-11,2306.530029296875,2316.267578125,2285.854736328125,2289.316162109375,2281.2578125,5278930,3309.0,3309.699951171875,3272.0,3282.14990234375,3202.8564453125,1719623,1270.25,1275.9000244140625,1253.050048828125,1256.0999755859375,1223.60302734375,6888461
2023-05-12,2279.62451171875,2295.869384765625,2267.3486328125,2293.05419921875,2284.982666015625,3477670,3279.14990234375,3290.0,3260.0,3274.300048828125,3195.196044921875,1027479,1253.3499755859375,1256.0,1239.050048828125,1245.199951171875,1212.9849853515625,8292212
2023-05-15,2298.177001953125,2311.69873046875,2282.716552734375,2297.576904296875,2289.489501953125,3416671,3284.0,3292.0,3248.35009765625,3255.050048828125,3176.411376953125,1150390,1249.9000244140625,1268.9000244140625,1245.6500244140625,1258.3499755859375,1225.7947998046875,5534710
2023-05-16,2301.961181640625,2307.1298828125,2261.487548828125,2264.856689453125,2256.88427734375,4358614,3256.199951171875,3285.0,3250.449951171875,3258.14990234375,3179.43603515625,986306,1265.0,1273.949951171875,1262.75,1264.300048828125,1231.5909423828125,5236469
2023-05-17,2273.34814453125,2275.194091796875,2241.96630859375,2251.47314453125,2243.5478515625,4399483,3255.949951171875,3280.0,3198.25,3208.699951171875,3131.1806640625,1588815,1260.5999755859375,1260.949951171875,1242.449951171875,1246.9000244140625,1214.64111328125,10465667
2023-05-18,2260.933837890625,2267.810302734375,2240.258544921875,2246.62744140625,2238.71923828125,5262765,3225.949951171875,3228.949951171875,3195.0,3199.85009765625,3122.544677734375,1369364,1258.5999755859375,1259.6500244140625,1242.449951171875,1246.0,1213.7642822265625,6948732
2023-05-19,2246.62744140625,2257.611083984375,2232.59765625,2253.9189453125,2245.985107421875,4025223,3210.0,3234.5,3203.050048828125,3222.85009765625,3144.989013671875,1152449,1256.050048828125,1273.300048828125,1252.800048828125,1268.9000244140625,1236.0718994140625,11094136
2023-05-22,2247.504150390625,2276.1171875,2245.058349609375,2265.964111328125,2257.98779296875,3717453,3230.0,3308.449951171875,3217.050048828125,3298.699951171875,3219.006591796875,1333243,1272.949951171875,1295.5999755859375,1270.25,1292.800048828125,1259.353515625,7625947
2023-05-23,2271.17919921875,2277.963134765625,2262.6875,2265.548828125,2257.573974609375,3046017,3306.0,3327.949951171875,3290.10009765625,3297.050048828125,3217.396484375,1687418,1299.199951171875,1314.1500244140625,1297.050048828125,1300.050048828125,1266.416015625,7436031
2023-05-24,2257.56494140625,2274.271240234375,2246.073486328125,2252.349853515625,2244.421630859375,4056127,3276.0,3317.199951171875,3276.0,3303.35009765625,3223.54443359375,1016555,1296.300048828125,1305.0,1291.300048828125,1298.6500244140625,1265.05224609375,4824077
2023-05-25,2246.489013671875,2260.42626953125,2230.013427734375,2252.072998046875,2244.145751953125,5743931,3294.0,3306.0,3267.10009765625,3293.5,3213.93212890625,1374917,1294.5,1307.0,1289.25,1304.3499755859375,1270.604736328125,4334121
2023-05-26,2268.733154296875,2315.80615234375,2262.04150390625,2313.498779296875,2305.355224609375,6313130,3293.5,3338.64990234375,3291.0,3328.89990234375,3248.4765625,1791115,1306.0,1323.449951171875,1306.0,1317.449951171875,1283.36572265625,5521606
2023-05-29,2326.882080078125,2335.189208984375,2314.144775390625,2326.512939453125,2318.323486328125,5005152,3360.800048828125,3372.0,3312.0,3320.35009765625,3240.133544921875,1210372,1332.699951171875,1332.699951171875,1309.8499755859375,1314.4000244140625,1280.394775390625,4419365
2023-05-30,2326.512939453125,2342.29638671875,2320.744140625,2325.9130859375,2317.725830078125,5671252,3315.0,3326.949951171875,3301.35009765625,3316.199951171875,3236.08349609375,1344224,1315.0,1326.4000244140625,1309.1500244140625,1323.8499755859375,1289.6002197265625,6274719
2023-05-31,2307.499267578125,2316.5908203125,2271.502197265625,2279.716796875,2271.692138671875,13553963,3309.0,3327.699951171875,3265.14990234375,3289.5,3210.029052734375,5815424,1319.8499755859375,1331.0999755859375,1314.1500244140625,1318.300048828125,1284.19384765625,17800782
2023-06-01,2289.177734375,2293.56201171875,2268.733154296875,2273.578857421875,2265.575927734375,7296346,3314.0,3340.0,3297.5,3324.0,3243.6953125,1177314,1322.550048828125,1329.5,1318.0999755859375,1319.5,1285.36279296875,4277841
2023-06-02,2280.732177734375,2291.669677734375,2262.272216796875,2266.148681640625,2258.171875,7900322,3326.25,3335.89990234375,3297.449951171875,3305.60009765625,3225.739990234375,2030661,1309.0,1312.9000244140625,1296.050048828125,1299.0,1282.401123046875,10909311
2023-06-05,2277.224853515625,2292.50048828125,2269.1484375,2286.5009765625,2278.452392578125,5454341,3315.0,3327.0,3285.050048828125,3288.89990234375,3209.443359375,1861468,1304.0,1309.449951171875,1297.300048828125,1304.5,1287.8309326171875,5002553
2023-06-06,2292.2236328125,2296.146240234375,2272.42529296875,2288.439208984375,2280.3837890625,3746654,3280.0,3288.85009765625,3220.60009765625,3232.300048828125,3154.2109375,2022849,1288.5999755859375,1288.5999755859375,1273.0,1279.0,1262.65673828125,10008100
2023-06-07,2295.500244140625,2307.499267578125,2282.208984375,2305.791748046875,2297.67529296875,5156272,3253.0,3278.85009765625,3241.0,3274.89990234375,3195.781494140625,1567196,1290.5,1294.0,1282.5,1288.949951171875,1272.4794921875,5397578
2023-06-08,2313.037109375,2323.0517578125,2299.192138671875,2307.176025390625,2299.0546875,6035554,3261.0,3270.0,3233.0,3236.449951171875,3158.260009765625,1759366,1286.199951171875,1292.0,1281.0999755859375,1282.800048828125,1266.408203125,5034942
2023-06-09,2313.960205078125,2315.390869140625,2287.193115234375,2290.839111328125,2282.775390625,2938509,3245.0,3250.0,3205.35009765625,3209.300048828125,3131.766357421875,1775689,1282.5,1282.5,1264.0,1265.949951171875,1249.7734375,5339073
2023-06-12,2284.8857421875,2297.53076171875,2275.194091796875,2292.86962890625,2284.798583984375,3195984,3215.0,3254.39990234375,3211.0,3246.89990234375,3168.457763671875,2324605,1273.5,1295.699951171875,1273.0,1291.949951171875,1275.441162109375,4785588
2023-06-13,2302.88427734375,2329.1435546875,2294.807861328125,2326.74365234375,2318.553466796875,5624008,3260.0,3265.0,3239.0,3243.699951171875,3165.335205078125,1371928,1299.9000244140625,1306.5,1297.050048828125,1304.8499755859375,1288.1763916015625,4846587
2023-06-14,2326.882080078125,2358.26416015625,2323.190185546875,2355.356689453125,2347.06591796875,6638690,3243.699951171875,3255.85009765625,3225.85009765625,3251.050048828125,3172.507568359375,1658544,1306.3499755859375,1306.699951171875,1293.199951171875,1300.4000244140625,1283.7833251953125,3457981
2023-06-15,2355.310546875,2365.23291015625,2340.265625,2356.0029296875,2347.709716796875,5906747,3245.300048828125,3247.449951171875,3210.0,3216.300048828125,3161.939697265625,2273810,1293.949951171875,1293.949951171875,1282.6500244140625,1286.800048828125,1270.3570556640625,6161155
2023-06-16,2363.063720703125,2383.554443359375,2363.063720703125,2378.939453125,2370.565673828125,12085789,3197.0,3199.39990234375,3156.0,3174.89990234375,3121.239013671875,4156189,1287.0,1301.5,1281.050048828125,1291.6500244140625,1275.1451416015625,8536287
2023-06-19,2385.03125,2385.03125,2346.865234375,2355.310546875,2347.019775390625,3399277,3190.0,3214.89990234375,3175.0,3210.39990234375,3156.13916015625,1468186,1294.0,1299.5,1287.050048828125,1294.0,1277.465087890625,4451787
2023-06-20,2351.387939453125,2366.571044921875,2339.80419921875,2360.202392578125,2351.89453125,3460548,3214.0,3232.5,3201.050048828125,3227.699951171875,3173.146484375,1528452,1294.0,1305.0,1291.0999755859375,1303.4000244140625,1286.7449951171875,4009180
2023-06-21,2360.110107421875,2371.970703125,2351.80322265625,2366.84814453125,2358.516845703125,3480801,3250.0,3261.39990234375,3223.949951171875,3258.199951171875,3203.131103515625,1645987,1299.949951171875,1303.800048828125,1295.0,1299.3499755859375,1282.7467041015625,4041529
2023-06-22,2359.187255859375,2375.155029296875,2337.03515625,2340.265625,2332.02783203125,3809583,3260.0,3267.64990234375,3230.10009765625,3238.5,3183.76416015625,1529603,1289.4000244140625,1289.4000244140625,1273.5,1281.550048828125,1265.1741943359375,6676607
2023-06-23,2334.173828125,2338.327392578125,2318.5751953125,2321.113525390625,2312.943115234375,3314285,3237.300048828125,3249.39990234375,3209.14990234375,3216.35009765625,3161.98876953125,1119505,1276.449951171875,1279.3499755859375,1263.3499755859375,1265.0,1248.8355712890625,7239467
2023-06-26,2313.960205078125,2321.71337890625,2297.0693359375,2303.391845703125,2295.283935546875,6320579,3205.0,3213.89990234375,3173.0,3189.64990234375,3135.739990234375,1978803,1270.25,1274.0,1262.25,1270.3499755859375,1254.1171875,3403244
2023-06-27,2304.31494140625,2316.267578125,2295.17724609375,2304.22265625,2296.11181640625,4844733,3202.0,3209.64990234375,3182.300048828125,3197.35009765625,3143.309814453125,863542,1280.0,1282.0,1274.199951171875,1279.1500244140625,1262.8048095703125,3240024
2023-06-28,2319.498291015625,2342.434814453125,2305.5146484375,2334.727783203125,2326.509521484375,5677003,3208.0,3230.949951171875,3193.39990234375,3215.449951171875,3161.103515625,1575872,1290.0,1296.699951171875,1281.4000244140625,1293.3499755859375,1276.8233642578125,5662358
2023-06-30,2350.326416015625,2359.787109375,2338.37353515625,2353.8798828125,2345.59423828125,5575777,3220.0,3310.0,3214.10009765625,3302.25,3246.4365234375,2672406,1308.199951171875,1338.9000244140625,1304.449951171875,1335.5,1318.434814453125,12821692
2023-07-03,2361.079345703125,2420.105224609375,2358.587158203125,2414.290283203125,2405.7919921875,6077193,3314.300048828125,3318.800048828125,3268.75,3272.300048828125,3216.9931640625,1687264,1330.0,1346.0,1328.449951171875,1333.699951171875,1316.65771484375,7732412
2023-07-04,2422.874267578125,2422.874267578125,2375.10888671875,2389.41552734375,2381.004638671875,4030821,3290.0,3315.0,3277.300048828125,3308.85009765625,3252.92529296875,1656681,1344.300048828125,1346.0,1331.4000244140625,1345.1500244140625,1327.96142578125,5797775
2023-07-05,2408.106201171875,2408.106201171875,2377.462646484375,2385.49267578125,2377.095703125,5124031,3320.0,3329.0,3305.0,3319.949951171875,3263.837646484375,1453008,1357.8499755859375,1357.949951171875,1341.0,1347.300048828125,1330.083984375,5414936
2023-07-06,2377.693359375,2440.826416015625,2377.693359375,2435.5654296875,2426.9921875,9558993,3306.550048828125,3328.449951171875,3302.0,3322.89990234375,3266.73779296875,1848238,1342.550048828125,1347.449951171875,1337.1500244140625,1343.9000244140625,1326.7274169921875,5963897
2023-07-07,2432.104248046875,2459.748046875,2425.64306640625,2430.81201171875,2422.255615234375,6687633,3302.0,3356.89990234375,3302.0,3329.25,3272.98046875,1789326,1334.0,1345.800048828125,1325.3499755859375,1330.199951171875,1313.202392578125,6295647
2023-07-10,2481.853759765625,2543.787109375,2469.024169921875,2524.4501953125,2515.564208984375,16620008,3324.75,3324.75,3265.199951171875,3271.949951171875,3216.648681640625,1407431,1336.550048828125,1341.9000244140625,1319.300048828125,1329.1500244140625,1312.1658935546875,3940315
2023-07-11,2540.92578125,2556.708984375,2526.803955078125,2551.817138671875,2542.834716796875,10034674,3295.0,3295.0,3260.800048828125,3272.39990234375,3217.09130859375,1110172,1333.449951171875,1350.9000244140625,1327.0,1348.5999755859375,1331.3673095703125,6126128
2023-07-12,2553.2939453125,2586.2451171875,2549.001953125,2554.63232421875,2545.639892578125,9366917,3280.949951171875,3289.14990234375,3250.10009765625,3259.89990234375,3204.80224609375,1515240,1351.0,1351.9000244140625,1327.0,1333.300048828125,1316.262939453125,8102770
2023-07-13,2569.538818359375,2583.47607421875,2526.48095703125,2531.7880859375,2522.876220703125,7341467,3284.0,3367.449951171875,3272.75,3340.550048828125,3284.08935546875,4585146,1334.9000244140625,1376.800048828125,1330.8499755859375,1365.0999755859375,1347.656494140625,9977644
2023-07-14,2538.2490234375,2548.309814453125,2515.266357421875,2529.665283203125,2520.7607421875,7562072,3365.0,3524.85009765625,3352.0,3514.64990234375,3455.246826171875,6306101,1380.6500244140625,1430.0,1380.6500244140625,1425.949951171875,1407.7288818359375,12833381
2023-07-17,2535.480224609375,2598.290283203125,2517.943115234375,2581.353271484375,2572.266845703125,11110020,3510.0,3549.89990234375,3477.050048828125,3491.699951171875,3432.684814453125,2743228,1425.949951171875,1458.949951171875,1414.300048828125,1422.949951171875,1404.7672119140625,11569884
2023-07-18,2600.090087890625,2618.96533203125,2577.93798828125,2603.2744140625,2594.11083984375,12933656,3476.0,3524.0,3465.0,3496.85009765625,3437.747802734375,2600090,1434.0,1477.949951171875,1429.0,1475.199951171875,1456.349609375,16743977
2023-07-19,2612.089111328125,2636.087158203125,2581.630126953125,2623.026611328125,2613.79345703125,19561078,3500.0,3516.85009765625,3445.64990234375,3470.050048828125,3411.400634765625,2405370,1486.0,1498.800048828125,1460.699951171875,1474.949951171875,1456.102783203125,13687062
2023-07-20,2580.0,2630.949951171875,2580.0,2619.85009765625,2610.628173828125,19358812,3453.10009765625,3478.89990234375,3436.050048828125,3463.300048828125,3413.618408203125,1715404,1471.0,1471.0,1440.699951171875,1449.5,1430.97802734375,8347221
