member_id,membership,reward_discount,member_discount,added_prime_discount
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,15%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,-,10%,-
1036,gold,10%,10%,-
1036,gold,15%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,10%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,15%,10%,-
1036,gold,10%,10%,-
1036,gold,15%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,15%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,15%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,-,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,-,10%,-
1036,gold,10%,10%,-
1036,gold,-,10%,-
1036,gold,-,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,5%,10%,-
1036,gold,-,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,-,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,10%,10%,-
1036,gold,-,10%,-
1036,gold,5%,10%,-
1036,gold,5%,10%,-
1036,gold,-,10%,-
1036,gold,5%,10%,-
1036,gold,-,10%,-
1036,gold,-,10%,-
1037,silver,-,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,-,5%,-
1037,silver,-,5%,-
1037,silver,-,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,-,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,10%,5%,-
1037,silver,-,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,15%,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,10%,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,15%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,-,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,5%,5%,-
1037,silver,10%,5%,-
1037,silver,10%,5%,-
1037,silver,5%,5%,-
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,15%,20%,35%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,15%,20%,35%
1038,platinum,15%,20%,35%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,-,20%,20%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,-,20%,20%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,-,20%,20%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,15%,20%,35%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,10%,20%,30%
1038,platinum,10%,20%,30%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,-,20%,20%
1038,platinum,5%,20%,25%
1038,platinum,-,20%,20%
1038,platinum,5%,20%,25%
1038,platinum,-,20%,20%
1038,platinum,5%,20%,25%
1038,platinum,5%,20%,25%
1038,platinum,-,20%,20%
1038,platinum,-,20%,20%
1038,platinum,-,20%,20%
1038,platinum,-,20%,20%
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,15%,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,10%,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,10%,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,15%,10%,-
1039,gold,10%,10%,-
1039,gold,15%,10%,-
1039,gold,10%,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,10%,10%,-
1039,gold,10%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,15%,10%,-
1039,gold,-,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,5%,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,10%,10%,-
1039,gold,10%,10%,-
1039,gold,10%,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1039,gold,-,10%,-
1039,gold,10%,10%,-
1039,gold,5%,10%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,-,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,15%,5%,-
1040,silver,10%,5%,-
1040,silver,10%,5%,-
1040,silver,15%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,15%,5%,-
1040,silver,10%,5%,-
1040,silver,-,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,-,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,10%,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,-,5%,-
1040,silver,5%,5%,-
1040,silver,15%,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,-,5%,-
1040,silver,10%,5%,-
1040,silver,-,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,-,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,-,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,10%,5%,-
1040,silver,10%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,-,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,5%,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1040,silver,-,5%,-
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,-,20%,20%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,10%,20%,30%
1041,platinum,-,20%,20%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,-,20%,20%
1041,platinum,-,20%,20%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,-,20%,20%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,-,20%,20%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,-,20%,20%
1041,platinum,-,20%,20%
1041,platinum,-,20%,20%
1041,platinum,15%,20%,35%
1041,platinum,5%,20%,25%
1041,platinum,15%,20%,35%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,-,20%,20%
1041,platinum,5%,20%,25%
1041,platinum,-,20%,20%
1041,platinum,-,20%,20%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,10%,20%,30%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,10%,20%,30%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,-,20%,20%
1041,platinum,-,20%,20%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,10%,20%,30%
1041,platinum,-,20%,20%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,-,20%,20%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,-,20%,20%
1041,platinum,5%,20%,25%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1041,platinum,5%,20%,25%
1041,platinum,10%,20%,30%
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,-,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,-,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,10%,10%,-
1042,gold,15%,10%,-
1042,gold,15%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,15%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,-,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,15%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,-,10%,-
1042,gold,5%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,-,10%,-
1042,gold,5%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,-,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,10%,10%,-
1042,gold,15%,10%,-
1042,gold,5%,10%,-
1042,gold,10%,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,10%,10%,-
1042,gold,-,10%,-
1042,gold,10%,10%,-
1042,gold,-,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,-,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,-,10%,-
1042,gold,10%,10%,-
1042,gold,5%,10%,-
1042,gold,5%,10%,-
1042,gold,-,10%,-
1042,gold,10%,10%,-
1042,gold,-,10%,-
1042,gold,-,10%,-
1042,gold,-,10%,-
1042,gold,5%,10%,-
1042,gold,-,10%,-
1042,gold,-,10%,-
1042,gold,-,10%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,10%,5%,-
1043,silver,15%,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,-,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,10%,5%,-
1043,silver,-,5%,-
1043,silver,-,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,15%,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,-,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,15%,5%,-
1043,silver,10%,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,15%,5%,-
1043,silver,10%,5%,-
1043,silver,10%,5%,-
1043,silver,10%,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,10%,5%,-
1043,silver,10%,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,10%,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,10%,5%,-
1043,silver,10%,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,10%,5%,-
1043,silver,10%,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,10%,5%,-
1043,silver,-,5%,-
1043,silver,10%,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1043,silver,-,5%,-
1043,silver,5%,5%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,15%,10%,-
1044,gold,10%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,-,10%,-
1044,gold,10%,10%,-
1044,gold,10%,10%,-
1044,gold,-,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,15%,10%,-
1044,gold,10%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,10%,10%,-
1044,gold,15%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,15%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,10%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,15%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,15%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,10%,10%,-
1044,gold,15%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,-,10%,-
1044,gold,10%,10%,-
1044,gold,-,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,15%,10%,-
1044,gold,10%,10%,-
1044,gold,5%,10%,-
1044,gold,-,10%,-
1044,gold,10%,10%,-
1044,gold,-,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,-,10%,-
1044,gold,-,10%,-
1044,gold,5%,10%,-
1044,gold,5%,10%,-
1044,gold,10%,10%,-
1044,gold,-,10%,-
1044,gold,5%,10%,-
1044,gold,-,10%,-
1044,gold,10%,10%,-
1044,gold,10%,10%,-
1044,gold,-,10%,-
1044,gold,5%,10%,-
1044,gold,-,10%,-
1044,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,10%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,10%,10%,-
1045,gold,10%,10%,-
1045,gold,10%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,10%,10%,-
1045,gold,15%,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,10%,10%,-
1045,gold,10%,10%,-
1045,gold,10%,10%,-
1045,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,10%,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,15%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,10%,10%,-
1045,gold,-,10%,-
1045,gold,10%,10%,-
1045,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,10%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1045,gold,-,10%,-
1045,gold,5%,10%,-
1045,gold,5%,10%,-
1046,gold,5%,10%,-
1046,gold,5%,10%,-
1046,gold,5%,10%,-
1046,gold,10%,10%,-
1046,gold,10%,10%,-
1046,gold,10%,10%,-
1046,gold,15%,10%,-
1046,gold,5%,10%,-
1046,gold,5%,10%,-
1046,gold,10%,10%,-
1046,gold,5%,10%,-
1046,gold,5%,10%,-
1046,gold,10%,10%,-
